station,year,month,precip,t_med,t_min,t_max,spei_1,spei_3,spei_6,spei_12,spei_24,month_sin,month_cos,t_med_anom,t_min_anom,t_max_anom,precip_anom,precip_lag1,precip_lag3,t_med_lag1,t_med_lag3,precip_roll3,drought_class,precip_lag6,precip_lag12,t_med_lag6,precip_roll6,precip_roll12,t_med_anom_roll3,station_lat,station_lon,aridity_idx,drought_class_7
Baltata,1967,10,19.9,9.2,3.2,14.0,-0.450501,-1.112469,-0.743196,0.174848,0.704768,-0.866025403784439,0.5,-0.6267,-1.5367,-0.8467,-18.3033,31.8,102.3,16.6,23.0,33.93333333333334,Dry,35.1,17.7,12.1,63.833333333333336,47.49166666666667,-0.04003333333333333,47.055364,29.036234,1.0364583333333333,Moderately Dry
Baltata,1967,11,23.7,3.2,-1.8,7.7,0.310703,-0.501639,-0.700283,-0.099161,0.137759,-0.5,0.866025403784438,-0.8467,-0.79,-1.2433,-26.68,19.9,50.1,9.2,20.9,25.133333333333336,Normal,80.0,52.4,15.7,54.45000000000001,45.1,-0.3033666666666667,47.055364,29.036234,1.7954545454545454,Normal
Baltata,1967,12,25.0,-1.9,-5.8,2.6,0.700314,0.247881,-0.516172,-0.280231,0.212023,-0.0,1.0,-1.1367,-0.8233,-0.5133,-13.1867,23.7,31.8,3.2,16.6,22.866666666666664,Normal,98.9,47.6,20.1,42.13333333333333,43.21666666666667,-0.8700333333333333,47.055364,29.036234,3.0864197530864197,Normal
Baltata,1968,1,55.6,-5.1,-9.1,-0.7,1.389451,1.051501,-0.043435,0.029031,-0.009143,0.5,0.866025403784439,-2.03,-2.0033,-1.6667,18.9933,25.0,19.9,-1.9,9.2,34.76666666666667,Wet,102.3,17.0,23.0,34.35,46.43333333333334,-1.3377999999999999,47.055364,29.036234,11.346938775510203,Moderately Wet
Baltata,1968,2,81.2,-1.0,-4.6,2.7,1.965985,1.774463,0.895117,0.452062,0.325858,0.866025403784439,0.5,0.01,0.4933,-0.2533,48.1167,55.6,23.7,-5.1,3.2,53.93333333333334,Wet,50.1,28.4,20.9,39.53333333333334,50.833333333333336,-1.0522333333333334,47.055364,29.036234,9.022222222222222,Severely Wet
Baltata,1968,3,16.3,3.3,-1.2,7.7,0.132788,1.526591,1.248112,0.567435,0.078673,1.0,0.0,-0.48,0.12,-1.16,-14.0,81.2,25.0,-1.0,-1.9,51.03333333333334,Wet,31.8,6.4,16.6,36.95,51.65833333333333,-0.8333333333333334,47.055364,29.036234,1.2255639097744362,Severely Wet
Baltata,1968,4,25.0,10.8,4.7,16.5,-0.515812,0.694446,1.22804,0.538592,0.172994,0.866025403784439,-0.5,-0.14,-0.2967,-0.4,-13.4333,16.3,55.6,3.3,-5.1,40.833333333333336,Normal,19.9,35.1,9.2,37.800000000000004,50.81666666666667,-0.20333333333333334,47.055364,29.036234,1.2019230769230769,Normal
Baltata,1968,5,16.5,16.6,9.7,22.6,-1.360343,-0.758365,0.714466,-0.006222,0.077047,0.5,-0.866025403784439,0.6433,-0.2367,0.6133,-30.3167,25.0,81.2,10.8,-1.0,19.266666666666666,Normal,23.7,80.0,3.2,36.6,45.525000000000006,0.007766666666666662,47.055364,29.036234,0.6203007518796992,Normal
Baltata,1968,6,42.9,20.9,15.1,27.3,-1.249991,-1.362309,0.115067,-0.48694,-0.35607,0.0,-1.0,1.21,1.2733,1.47,-19.8433,16.5,16.3,16.6,3.3,28.133333333333336,Dry,25.0,98.9,-1.9,39.583333333333336,40.858333333333334,0.5710999999999999,47.055364,29.036234,1.3883495145631068,Moderately Dry
Baltata,1968,7,43.0,23.3,17.4,28.8,-1.517989,-1.800021,-0.778495,-0.974067,-0.662341,-0.5,-0.866025403784439,0.9433,1.2933,0.46,-21.2267,42.9,25.0,20.9,10.8,34.13333333333333,Dry,55.6,102.3,-5.1,37.48333333333334,35.916666666666664,0.9321999999999999,47.055364,29.036234,1.2912912912912915,Severely Dry
Baltata,1968,8,46.6,21.3,15.4,27.2,-1.211705,-1.735102,-1.755115,-1.018133,-0.631985,-0.866025403784438,-0.5,0.3433,0.4333,0.31,-2.5633,43.0,16.5,23.3,16.6,44.166666666666664,Dry,81.2,50.1,-1.0,31.71666666666667,35.625,0.8321999999999999,47.055364,29.036234,1.488817891373802,Severely Dry
Baltata,1968,9,43.9,15.5,9.9,21.8,-0.619407,-1.459688,-1.986293,-0.877122,-0.522486,-1.0,-0.0,-0.5367,-0.2167,-0.39,-1.2333,46.6,42.9,21.3,20.9,44.5,Dry,16.3,31.8,3.3,36.31666666666666,36.63333333333333,0.24996666666666667,47.055364,29.036234,1.7215686274509803,Moderately Dry
Baltata,1968,10,27.1,9.7,4.3,13.8,-0.344653,-0.94722,-1.933689,-0.839466,-0.46069,-0.866025403784439,0.5,-0.1267,-0.4367,-1.0467,-11.1033,43.9,43.0,15.5,23.3,39.2,Normal,25.0,19.9,10.8,36.666666666666664,37.233333333333334,-0.10670000000000002,47.055364,29.036234,1.3756345177664975,Normal
Baltata,1968,11,37.9,1.4,-2.6,7.0,0.833187,-0.054091,-1.259538,-0.653589,-0.520318,-0.5,0.866025403784438,-2.6467,-1.59,-1.9433,-12.48,27.1,46.6,9.7,21.3,36.3,Normal,16.5,23.7,16.6,40.23333333333333,38.416666666666664,-1.1033666666666668,47.055364,29.036234,3.324561403508772,Normal
Baltata,1968,12,16.1,-4.1,-8.2,-0.3,0.499878,0.434769,-0.721739,-0.724895,-0.691071,-0.0,1.0,-3.3367,-3.2233,-3.4133,-22.0867,37.9,43.9,1.4,15.5,27.03333333333333,Normal,42.9,25.0,20.9,35.76666666666667,37.675000000000004,-2.0367,47.055364,29.036234,2.728813559322034,Normal
Baltata,1969,1,31.8,-6.1,-9.5,-1.6,0.853455,0.958057,0.007092,-0.91558,-0.610844,0.5,0.866025403784439,-3.03,-2.4033,-2.5667,-4.8067,16.1,27.1,-4.1,9.7,28.6,Normal,43.0,55.6,23.3,33.9,35.69166666666667,-3.004466666666667,47.055364,29.036234,8.153846153846153,Normal
Baltata,1969,2,43.1,-3.6,-8.0,0.8,1.107941,1.078059,0.720004,-1.220836,-0.531159,0.866025403784439,0.5,-2.59,-2.9067,-2.1533,10.0167,31.8,37.9,-6.1,1.4,30.333333333333332,Wet,46.6,81.2,21.3,33.31666666666666,32.516666666666666,-2.985566666666667,47.055364,29.036234,6.734375,Moderately Wet
Baltata,1969,3,17.0,3.7,-1.6,9.2,0.103511,0.904941,0.942183,-1.231251,-0.460148,1.0,0.0,-0.08,-0.28,0.34,-13.3,43.1,16.1,-3.6,-4.1,30.633333333333336,Normal,43.9,16.3,15.5,28.833333333333332,32.574999999999996,-1.9000000000000001,47.055364,29.036234,1.2408759124087592,Normal
Baltata,1969,4,6.1,9.5,4.3,15.9,-0.79507,0.184929,0.803753,-1.3306,-0.54688,0.866025403784439,-0.5,-1.44,-0.6967,-1.0,-32.3333,17.0,31.8,3.7,-6.1,22.066666666666663,Normal,27.1,25.0,9.7,25.333333333333332,31.0,-1.37,47.055364,29.036234,0.3128205128205128,Normal
Baltata,1969,5,73.6,14.9,8.9,20.1,0.117024,-0.247865,0.583651,-0.805015,-0.559889,0.5,-0.866025403784439,-1.0567,-1.0367,-1.8867,26.7833,6.1,43.1,9.5,-3.6,32.23333333333333,Normal,37.9,16.5,1.4,31.28333333333333,35.75833333333333,-0.8589000000000002,47.055364,29.036234,2.9558232931726907,Normal
Baltata,1969,6,31.9,21.6,15.7,27.1,-1.576543,-0.981647,-0.054509,-0.921188,-0.963734,0.0,-1.0,1.91,1.8733,1.27,-30.8433,73.6,17.0,14.9,3.7,37.2,Normal,16.1,42.9,-4.1,33.916666666666664,34.84166666666667,-0.1955666666666668,47.055364,29.036234,1.0094936708860758,Normal
Baltata,1969,7,32.1,22.0,16.1,28.1,-1.617081,-1.340669,-0.813795,-0.956441,-1.317166,-0.5,-0.866025403784439,-0.3567,-0.0067,-0.24,-32.1267,31.9,6.1,21.6,9.5,45.86666666666667,Dry,31.8,43.0,-6.1,33.96666666666666,33.93333333333333,0.16553333333333317,47.055364,29.036234,1.003125,Moderately Dry
Baltata,1969,8,36.1,22.1,16.0,27.9,-1.538258,-2.063632,-1.627068,-1.072614,-1.42558,-0.866025403784438,-0.5,1.1433,1.0333,1.01,-13.0633,32.1,73.6,22.0,14.9,33.36666666666667,Dry,43.1,46.6,-3.6,32.8,33.05833333333333,0.8988666666666664,47.055364,29.036234,1.1246105919003115,Extremely Dry
Baltata,1969,9,8.0,15.0,9.6,21.3,-1.371603,-1.974122,-2.080425,-1.340214,-1.511228,-1.0,-0.0,-1.0367,-0.5167,-0.89,-37.1333,36.1,31.9,22.1,21.6,25.4,Dry,17.0,43.9,3.7,31.299999999999997,30.066666666666666,-0.08336666666666681,47.055364,29.036234,0.32,Severely Dry
Baltata,1969,10,43.9,9.3,4.3,14.7,0.078738,-1.233455,-1.811871,-1.189589,-1.383841,-0.866025403784439,0.5,-0.5267,-0.4367,-0.1467,5.6967,8.0,32.1,15.0,22.0,29.333333333333332,Dry,6.1,27.1,9.5,37.6,31.466666666666665,-0.14003333333333345,47.055364,29.036234,2.27461139896373,Moderately Dry
Baltata,1969,11,19.9,2.3,-3.2,7.8,0.326468,-0.419015,-1.747502,-1.369858,-1.380046,-0.5,0.866025403784438,-1.7467,-2.19,-1.1433,-30.48,43.9,36.1,9.3,22.1,23.933333333333337,Normal,73.6,37.9,14.9,28.650000000000002,29.96666666666667,-1.1033666666666668,47.055364,29.036234,1.6178861788617884,Normal
Baltata,1969,12,16.1,-2.1,-6.3,1.9,0.499878,0.398375,-1.109342,-1.369858,-1.428291,-0.0,1.0,-1.3367,-1.3233,-1.2133,-22.0867,19.9,8.0,2.3,15.0,26.633333333333336,Normal,31.9,16.1,21.6,26.016666666666666,29.966666666666665,-1.203366666666667,47.055364,29.036234,2.037974683544304,Normal
Baltata,1970,1,15.6,-2.1,-6.0,1.1,0.488618,0.577395,-0.462184,-1.499652,-1.64512,0.5,0.866025403784439,0.97,1.0967,0.1333,-21.0067,16.1,43.9,-2.1,9.3,17.2,Normal,32.1,31.8,22.0,23.266666666666666,28.616666666666664,-0.7044666666666668,47.055364,29.036234,1.9746835443037973,Normal
Baltata,1970,2,8.0,-3.3,-6.9,0.8,0.317459,0.57346,0.108145,-1.780872,-2.041918,0.866025403784439,0.5,-2.29,-1.8067,-2.1533,-25.0833,15.6,19.9,-2.1,2.3,13.233333333333334,Normal,36.1,43.1,22.1,18.583333333333332,25.691666666666666,-0.885566666666667,47.055364,29.036234,1.1940298507462686,Normal
Baltata,1970,3,40.3,3.9,-1.8,9.0,0.605726,0.61969,0.715851,-1.602205,-1.928082,1.0,0.0,0.12,-0.48,0.14,10.0,8.0,16.1,-3.3,-2.1,21.3,Normal,8.0,17.0,15.0,23.96666666666667,27.633333333333336,-0.4000000000000002,47.055364,29.036234,2.899280575539568,Normal
Baltata,1970,4,31.2,11.3,5.0,16.8,-0.432485,0.217389,0.558733,-1.473213,-1.908026,0.866025403784439,-0.5,0.36,0.0033,-0.1,-7.2333,40.3,15.6,3.9,-2.1,26.5,Normal,43.9,6.1,9.3,21.849999999999998,29.724999999999998,-0.6033333333333336,47.055364,29.036234,1.464788732394366,Normal
Baltata,1970,5,78.0,15.2,9.1,21.5,0.182334,0.158371,0.514436,-1.449978,-1.536705,0.5,-0.866025403784439,-0.7567,-0.8367,-0.4867,31.1833,31.2,8.0,11.3,-3.3,49.833333333333336,Normal,19.9,73.6,2.3,31.53333333333333,30.09166666666667,-0.09223333333333365,47.055364,29.036234,3.0952380952380953,Normal
Baltata,1970,6,54.3,17.6,11.7,24.2,-0.62166,-0.377703,0.169746,-1.110271,-1.385467,0.0,-1.0,-2.09,-2.1267,-1.63,-8.4433,78.0,40.3,15.2,3.9,54.5,Normal,16.1,31.9,-2.1,37.9,31.958333333333332,-0.8289000000000003,47.055364,29.036234,1.967391304347826,Normal
Baltata,1970,7,48.5,21.3,14.8,27.4,-1.168916,-0.699347,-0.339674,-0.950833,-1.301446,-0.5,-0.866025403784439,-1.0567,-1.3067,-0.94,-15.7267,54.3,31.2,17.6,11.3,60.26666666666667,Normal,15.6,32.1,-2.1,43.38333333333333,33.324999999999996,-1.3011333333333335,47.055364,29.036234,1.549520766773163,Normal
Baltata,1970,8,18.9,19.9,13.8,24.8,-1.677887,-1.51182,-0.952917,-1.000507,-1.413655,-0.866025403784438,-0.5,-1.0567,-1.1667,-2.09,-30.2633,48.5,78.0,21.3,15.2,40.56666666666666,Dry,8.0,36.1,-3.3,45.199999999999996,31.891666666666666,-1.4011333333333333,47.055364,29.036234,0.6321070234113713,Severely Dry
Baltata,1970,9,67.4,16.0,9.7,21.5,-0.14647,-1.304275,-1.184094,-0.564656,-1.299819,-1.0,-0.0,-0.0367,-0.4167,-0.69,22.2667,18.9,54.3,19.9,17.6,44.93333333333334,Dry,40.3,8.0,3.9,49.71666666666666,36.84166666666667,-0.7167000000000003,47.055364,29.036234,2.5923076923076924,Moderately Dry
Baltata,1970,10,62.0,10.0,5.3,15.8,0.407543,-0.61574,-0.925923,-0.447681,-1.118767,-0.866025403784439,0.5,0.1733,0.5633,0.9533,23.7967,67.4,48.5,16.0,21.3,49.43333333333334,Normal,31.2,43.9,11.3,54.85,38.35,-0.30670000000000025,47.055364,29.036234,3.1,Normal
Baltata,1970,11,82.8,6.4,1.5,11.0,1.281351,0.676741,-0.588155,-0.107974,-1.010894,-0.5,0.866025403784438,2.3533,2.51,2.0567,32.42,62.0,18.9,10.0,19.9,70.73333333333333,Normal,78.0,19.9,15.2,55.65,43.59166666666667,0.8299666666666664,47.055364,29.036234,5.048780487804878,Normal
Baltata,1970,12,30.0,-0.5,-4.6,2.6,0.812918,1.095764,-0.147257,0.003392,-0.935546,-0.0,1.0,0.2633,0.3767,-0.5133,-8.1867,82.8,67.4,6.4,16.0,58.26666666666667,Wet,54.3,16.1,17.6,51.599999999999994,44.75,0.9299666666666665,47.055364,29.036234,3.1578947368421053,Moderately Wet
Baltata,1971,1,16.3,-4.4,-8.4,0.3,0.504382,1.13806,0.367008,0.009001,-1.019568,0.5,0.866025403784439,-1.33,-1.3033,-0.6667,-20.3067,30.0,62.0,-0.5,10.0,43.03333333333333,Wet,48.5,15.6,21.3,46.23333333333333,44.80833333333334,0.42886666666666634,47.055364,29.036234,2.910714285714286,Moderately Wet
Baltata,1971,2,34.3,-1.2,-5.1,2.8,0.909757,0.975762,1.162286,0.219715,-1.06727,0.866025403784439,0.5,-0.19,-0.0067,-0.1533,1.2167,16.3,82.8,-4.4,6.4,26.866666666666664,Normal,18.9,8.0,19.9,48.800000000000004,47.0,-0.41890000000000027,47.055364,29.036234,3.897727272727272,Normal
Baltata,1971,3,62.2,4.3,-1.1,9.7,1.053891,1.081009,1.5312,0.379153,-0.838515,1.0,0.0,0.52,0.22,0.84,31.9,34.3,30.0,-1.2,-0.5,37.6,Wet,67.4,40.3,16.0,47.93333333333334,48.82500000000001,-0.33333333333333365,47.055364,29.036234,4.34965034965035,Moderately Wet
Baltata,1971,4,56.2,13.1,6.5,19.0,-0.072151,0.829202,1.383773,0.507345,-0.66451,0.866025403784439,-0.5,2.16,1.5033,2.1,17.7667,62.2,16.3,4.3,-4.4,50.9,Normal,62.0,31.2,10.0,46.96666666666667,50.90833333333333,0.8299999999999997,47.055364,29.036234,2.432900432900433,Normal
Baltata,1971,5,67.1,18.0,11.4,24.0,-0.378435,0.26657,0.87366,0.307847,-0.783766,0.5,-0.866025403784439,2.0433,1.4633,2.0133,20.2833,56.2,34.3,13.1,-1.2,61.833333333333336,Normal,82.8,78.0,6.4,44.349999999999994,50.0,1.5744333333333331,47.055364,29.036234,2.3964285714285714,Normal
Baltata,1971,6,85.5,21.2,14.9,27.3,-0.324385,-0.335407,0.524126,0.413605,-0.482373,0.0,-1.0,1.51,1.0733,1.47,22.7567,67.1,62.2,18.0,4.3,69.60000000000001,Normal,30.0,54.3,-0.5,53.599999999999994,52.6,1.9044333333333328,47.055364,29.036234,2.7403846153846154,Normal
Baltata,1971,7,59.7,24.6,17.9,30.6,-1.288276,-0.866563,-0.026823,0.371142,-0.40323,-0.5,-0.866025403784439,2.2433,1.7933,2.26,-4.5267,85.5,56.2,21.2,13.1,70.76666666666667,Normal,16.3,48.5,-4.4,60.833333333333336,53.53333333333334,1.9322,47.055364,29.036234,1.7254335260115607,Normal
Baltata,1971,8,43.6,20.1,14.3,27.1,-1.144143,-1.200995,-0.658062,0.561025,-0.308367,-0.866025403784438,-0.5,-0.8567,-0.6667,0.21,-5.5633,59.7,67.1,24.6,18.0,62.93333333333333,Dry,34.3,18.9,-1.2,62.38333333333333,55.59166666666667,0.9655333333333331,47.055364,29.036234,1.4485049833887043,Moderately Dry
Baltata,1971,9,16.1,14.7,9.2,21.3,-1.155403,-1.563952,-1.337058,0.202089,-0.256328,-1.0,-0.0,-1.3367,-0.9167,-0.89,-29.0333,43.6,85.5,20.1,21.2,39.8,Dry,62.2,67.4,4.3,54.70000000000001,51.31666666666666,0.01663333333333313,47.055364,29.036234,0.6518218623481782,Severely Dry
Baltata,1971,10,70.4,8.2,2.7,12.7,0.799405,-0.652134,-1.069197,0.341497,-0.082865,-0.866025403784439,0.5,-1.6267,-2.0367,-2.1467,32.1967,16.1,59.7,14.7,24.6,43.366666666666674,Normal,56.2,62.0,13.1,57.06666666666666,52.01666666666666,-1.2733666666666668,47.055364,29.036234,3.8681318681318686,Normal
Baltata,1971,11,104.4,2.8,-2.1,8.1,2.173176,0.796743,-0.284994,0.658771,0.361635,-0.5,0.866025403784438,-1.2467,-1.09,-0.8433,54.02,70.4,43.6,8.2,20.1,63.63333333333333,Normal,67.1,82.8,18.0,63.28333333333334,53.81666666666667,-1.4033666666666669,47.055364,29.036234,8.15625,Normal
Baltata,1971,12,129.6,-3.5,-7.3,1.2,3.055993,2.636117,0.753919,1.456763,0.976888,-0.0,1.0,-2.7367,-2.3233,-1.9133,91.4133,104.4,16.1,2.8,14.7,101.46666666666664,Wet,85.5,30.0,21.2,70.63333333333334,62.116666666666674,-1.8700333333333337,47.055364,29.036234,19.93846153846154,Extremely Wet
Baltata,1972,1,41.7,-2.9,-6.8,1.6,1.076412,2.757102,1.480674,1.660267,1.11837,0.5,0.866025403784439,0.17,0.2967,0.6333,5.0933,129.6,70.4,-3.5,8.2,91.9,Wet,59.7,16.3,24.6,67.63333333333334,64.23333333333333,-1.2711333333333334,47.055364,29.036234,5.873239436619719,Extremely Wet
Baltata,1972,2,35.2,-1.3,-5.3,2.6,0.930026,2.214143,2.118141,1.667477,1.265813,0.866025403784439,0.5,-0.29,-0.2067,-0.3533,2.1167,41.7,104.4,-2.9,2.8,68.83333333333333,Wet,43.6,34.3,20.1,66.23333333333333,64.30833333333334,-0.9522333333333336,47.055364,29.036234,4.045977011494253,Extremely Wet
Baltata,1972,3,30.4,1.7,-3.7,7.4,0.630499,1.154781,2.667014,1.516852,1.271776,1.0,0.0,-2.08,-2.38,-1.46,0.1,35.2,129.6,-1.3,-3.5,35.76666666666667,Wet,16.1,62.2,14.7,68.61666666666666,61.65833333333333,-0.7333333333333337,47.055364,29.036234,2.5982905982905984,Moderately Wet
Baltata,1972,4,41.9,8.7,2.4,15.3,0.101259,0.728873,2.452448,1.578545,1.400248,0.866025403784439,-0.5,-2.24,-2.5967,-1.6,3.4667,30.4,41.7,1.7,-2.9,35.833333333333336,Normal,70.4,56.2,8.2,63.86666666666667,60.46666666666667,-1.536666666666667,47.055364,29.036234,2.2406417112299466,Normal
Baltata,1972,5,25.9,15.7,9.7,22.7,-1.047303,-0.134748,1.462678,1.340589,1.104276,0.5,-0.866025403784439,-0.2567,-0.2367,0.7133,-20.9167,41.9,35.2,8.7,-1.3,32.73333333333333,Normal,104.4,67.1,2.8,50.78333333333333,57.03333333333333,-1.5255666666666672,47.055364,29.036234,1.0077821011673151,Normal
Baltata,1972,6,62.1,21.1,15.4,26.7,-0.840112,-0.777054,0.265263,1.157115,1.051694,0.0,-1.0,1.41,1.5733,0.87,-0.6433,25.9,30.4,15.7,1.7,43.3,Normal,129.6,85.5,-3.5,39.53333333333333,55.083333333333336,-0.3622333333333337,47.055364,29.036234,1.9967845659163987,Normal
Baltata,1972,7,19.5,25.4,18.2,30.9,-2.283697,-1.81871,-0.767421,0.802986,0.783368,-0.5,-0.866025403784439,3.0433,2.0933,2.56,-44.7267,62.1,41.9,21.1,8.7,35.833333333333336,Dry,41.7,59.7,-2.9,35.833333333333336,51.73333333333333,1.3988666666666665,47.055364,29.036234,0.5508474576271186,Severely Dry
Baltata,1972,8,40.1,26.6,20.1,31.9,-1.954893,-2.21511,-1.654062,0.514556,0.716693,-0.866025403784438,-0.5,5.6433,5.1333,5.01,-9.0633,19.5,25.9,25.4,15.7,40.56666666666666,Dry,35.2,43.6,-1.3,36.65,51.44166666666667,3.365533333333333,47.055364,29.036234,1.0956284153005464,Extremely Dry
Baltata,1972,9,18.3,18.6,12.8,24.1,-1.545014,-2.522984,-2.322676,0.375949,0.380066,-1.0,-0.0,2.5633,2.6833,1.91,-26.8333,40.1,62.1,26.6,21.1,25.96666666666667,Dry,30.4,16.1,1.7,34.63333333333333,51.625,3.749966666666667,47.055364,29.036234,0.6398601398601399,Extremely Dry
Baltata,1972,10,26.2,9.4,4.4,14.1,-0.331141,-1.670183,-2.455568,-0.026252,0.202266,-0.866025403784439,0.5,-0.4267,-0.3367,-0.7467,-12.0033,18.3,19.5,18.6,25.4,28.200000000000003,Dry,41.9,70.4,8.7,32.016666666666666,47.94166666666667,2.5932999999999997,47.055364,29.036234,1.3505154639175259,Severely Dry
Baltata,1972,11,45.2,0.6,-3.8,4.8,1.087672,-0.341309,-1.799413,-0.412429,0.155647,-0.5,0.866025403784438,-3.4467,-2.79,-4.1433,-5.18,26.2,40.1,9.4,26.6,29.9,Normal,25.9,104.4,15.7,35.233333333333334,43.00833333333333,-0.43670000000000025,47.055364,29.036234,4.264150943396227,Normal
Baltata,1972,12,36.6,-1.8,-6.0,2.1,0.961555,0.753463,-1.245695,-1.157541,0.191424,-0.0,1.0,-1.0367,-1.0233,-1.0133,-1.5867,45.2,18.3,0.6,18.6,36.0,Normal,62.1,129.6,21.1,30.983333333333338,35.25833333333333,-1.6367000000000003,47.055364,29.036234,4.463414634146342,Normal
Baltata,1973,1,16.1,-4.5,-8.4,-0.2,0.499878,1.11642,-0.390201,-1.362648,0.19034,0.5,0.866025403784439,-1.43,-1.3033,-1.1667,-20.5067,36.6,26.2,-1.8,9.4,32.63333333333333,Wet,19.5,41.7,25.4,30.41666666666667,33.125,-1.9711333333333334,47.055364,29.036234,2.9272727272727277,Moderately Wet
Baltata,1973,2,11.4,-2.1,-6.7,1.8,0.39403,0.813464,0.331709,-1.553332,0.066205,0.866025403784439,0.5,-1.09,-1.6067,-1.1533,-21.6833,16.1,45.2,-4.5,0.6,21.36666666666667,Normal,40.1,35.2,26.6,25.633333333333336,31.141666666666666,-1.185566666666667,47.055364,29.036234,1.4430379746835442,Normal
Baltata,1973,3,35.1,2.7,-3.1,8.6,0.623743,0.665921,0.998247,-1.555736,-0.037331,1.0,0.0,-1.08,-1.78,-0.26,4.8,11.4,36.6,-2.1,-1.8,20.866666666666667,Normal,18.3,30.4,18.6,28.433333333333337,31.53333333333333,-1.2000000000000004,47.055364,29.036234,2.7637795275590555,Normal
Baltata,1973,4,29.3,10.3,4.8,16.4,-0.36267,0.289193,0.988557,-1.720782,-0.107258,0.866025403784439,-0.5,-0.64,-0.1967,-0.5,-9.1333,35.1,16.1,2.7,-4.5,25.266666666666666,Normal,26.2,41.9,9.4,28.95,30.483333333333334,-0.936666666666667,47.055364,29.036234,1.4433497536945812,Normal
Baltata,1973,5,8.4,17.4,10.8,23.7,-1.632845,-0.596067,0.152443,-1.929093,-0.409193,0.5,-0.866025403784439,1.4433,0.8633,1.7133,-38.4167,29.3,11.4,10.3,-2.1,24.26666666666667,Normal,45.2,25.9,0.6,22.816666666666666,29.025000000000002,-0.09223333333333368,47.055364,29.036234,0.30656934306569344,Normal
Baltata,1973,6,63.0,20.7,14.5,26.7,-0.774801,-1.206897,-0.381203,-1.905859,-0.517608,0.0,-1.0,1.01,0.6733,0.87,0.2567,8.4,35.1,17.4,2.7,33.56666666666667,Dry,36.6,62.1,-1.8,27.21666666666667,29.100000000000005,0.604433333333333,47.055364,29.036234,2.0521172638436482,Moderately Dry
Baltata,1973,7,74.6,22.0,15.5,28.3,-0.659945,-1.336735,-0.737659,-1.328196,-0.366369,-0.5,-0.866025403784439,-0.3567,-0.6067,-0.04,10.3733,63.0,29.3,20.7,10.3,48.666666666666664,Dry,16.1,19.5,-4.5,36.96666666666667,33.69166666666667,0.6988666666666664,47.055364,29.036234,2.33125,Moderately Dry
Baltata,1973,8,10.9,19.5,13.0,25.7,-1.813012,-1.415425,-1.415963,-1.277721,-0.527365,-0.866025403784438,-0.5,-1.4567,-1.9667,-1.19,-38.2633,74.6,8.4,22.0,17.4,49.5,Dry,11.4,40.1,-2.1,36.88333333333333,31.25833333333333,-0.2678000000000004,47.055364,29.036234,0.3694915254237288,Moderately Dry
Baltata,1973,9,60.8,12.9,7.2,19.8,0.053966,-1.053452,-1.591076,-0.708871,-0.236272,-1.0,-0.0,-3.1367,-2.9167,-2.39,15.6667,10.9,63.0,19.5,20.7,48.76666666666667,Dry,35.1,18.3,2.7,41.166666666666664,34.8,-1.6500333333333337,47.055364,29.036234,2.6550218340611353,Moderately Dry
Baltata,1973,10,10.4,8.2,3.1,13.4,-0.551845,-1.006238,-1.649217,-0.787388,-0.561516,-0.866025403784439,0.5,-1.6267,-1.6367,-1.4467,-27.8033,60.8,74.6,12.9,22.0,27.36666666666667,Dry,29.3,26.2,10.3,38.016666666666666,33.483333333333334,-2.0733666666666672,47.055364,29.036234,0.5714285714285715,Moderately Dry
Baltata,1973,11,12.1,3.3,-1.5,8.6,0.038201,-0.1977,-1.135643,-1.160746,-1.075401,-0.5,0.866025403784438,-0.7467,-0.49,-0.3433,-38.28,10.4,10.9,8.2,19.5,27.766666666666666,Normal,8.4,45.2,17.4,38.63333333333333,30.724999999999998,-1.8367000000000002,47.055364,29.036234,0.9097744360902255,Normal
Baltata,1973,12,4.3,1.4,-2.7,5.3,0.076486,-0.187864,-0.874012,-1.475616,-1.792564,-0.0,1.0,2.1633,2.2767,2.1867,-33.8867,12.1,60.8,3.3,12.9,8.933333333333334,Normal,63.0,36.6,20.7,28.849999999999998,28.03333333333333,-0.07003333333333384,47.055364,29.036234,0.3771929824561403,Normal
Baltata,1974,1,13.0,-2.0,-5.9,1.8,0.430064,0.240996,-0.539012,-1.500453,-1.948139,0.5,0.866025403784439,1.07,1.1967,0.8333,-23.6067,4.3,10.4,1.4,8.2,9.8,Normal,74.6,16.1,22.0,18.583333333333332,27.775000000000002,0.8288666666666661,47.055364,29.036234,1.625,Normal
Baltata,1974,2,9.0,0.8,-3.3,4.8,0.249897,0.333456,0.094995,-1.55173,-2.111845,0.866025403784439,0.5,1.81,1.7933,1.8467,-24.0833,13.0,12.1,-2.0,3.3,8.766666666666667,Normal,10.9,11.4,19.5,18.266666666666666,27.575,1.6810999999999996,47.055364,29.036234,0.8333333333333333,Normal
Baltata,1974,3,54.1,3.9,-0.5,9.8,0.916514,0.700348,0.360087,-1.447574,-2.043002,1.0,0.0,0.12,0.82,0.94,23.8,9.0,4.3,0.8,1.4,25.366666666666664,Normal,60.8,35.1,12.9,17.150000000000002,29.15833333333333,0.9999999999999996,47.055364,29.036234,3.8920863309352516,Normal
